MLS Number,address_new,lat,lng
DENC505556,"4642 Weldin  Wilmington, DE",39.7810668,-75.5198678
DENC521738,"907 Shipley  Wilmington, DE",39.7451148,-75.5490131
DENC509586,"1106 Windon  Wilmington, DE",39.7991203,-75.5147951
DENC508210,"3323 Coachman  Wilmington, DE",39.801373,-75.5325375
DENC504642,"403 Crest  Wilmington, DE",39.744655,-75.5483909
DENC498804,"7 Briar  Wilmington, DE",39.79036660000001,-75.5249063
DENC517930,"301 Baynard  Wilmington, DE",39.7854389,-75.5055818
DENC511230,"1409 Stoneleigh  Wilmington, DE",39.79436949999999,-75.51136009999999
DENC527008,"2205 Beaumont  Wilmington, DE",39.7926075,-75.54124879999999
DENC512752,"24 Dansfield  Wilmington, DE",39.7762044,-75.52409879999999
DENC506520,"2419 E Heather  Wilmington, DE",39.744655,-75.5483909
DENC497272,"111 Stone Tower  Wilmington, DE",39.7649343,-75.54818929999999
DENC501848,"730 Foulkstone  Wilmington, DE",39.8019927,-75.5510966
DENC511324,"2 Sorrel  Wilmington, DE",39.8096395,-75.52860249999999
DENC511324,"2 Sorrel  Wilmington, DE",39.8096395,-75.52860249999999
DENC2019288,"2 Sorrel  Wilmington, DE",39.8096395,-75.52860249999999
DENC2019288,"2 Sorrel  Wilmington, DE",39.8096395,-75.52860249999999
DENC510128,"202 W Crest  Wilmington, DE",39.7593647,-75.5419622
DENC502678,"14 Dansfield  Wilmington, DE",39.7760071,-75.5258048
DENC494524,"2411 E Heather Road  Wilmington, DE",39.8014223,-75.51818449999999
DENC520554,"4666 Dartmoor  Wilmington, DE",39.7800605,-75.5203228
DENC508222,"310 Cassell Apt 310 Wilmington, DE",39.8365637,-75.5389458
DENC521716,"907 Cranbrook  Wilmington, DE",39.779121,-75.52409879999999
DENC520532,"3315 Coachman  Wilmington, DE",39.8025319,-75.5323556
DENC506320,"4613 Sylvanus  Wilmington, DE",39.7794522,-75.52732879999999
DENC508416,"94 Lynthwaite Farm Apt 85 Wilmington, DE",39.8131673,-75.55378019999999
DENC509976,"3205 Kammerer  Wilmington, DE",39.8078752,-75.5330152
DENC505188,"1200 Brook  Wilmington, DE",39.7864839,-75.5116331
DENC504316,"1126 Webster  Wilmington, DE",39.7958241,-75.5104046
DENC498482,"710 Bristol  Wilmington, DE",39.8001417,-75.55327989999999
DENC507724,"180 Landis Way NN  Apt 180 Wilmington, DE",39.8368334,-75.5401115
DENC505100,"264 Landis Way SS  Apt 264 Wilmington, DE",39.835094,-75.5391039
DENC505754,"914 Shipley  Wilmington, DE",39.7451662,-75.548577
DENC508590,"15 Peirce  Wilmington, DE",39.7843364,-75.5428408
DENC508358,"4620 Talley Hill  Wilmington, DE",39.7770263,-75.5240533
DENC506722,"4612 Sylvanus  Wilmington, DE",39.7790119,-75.5269648
DENC505922,"106 Banbury  Wilmington, DE",39.79878,-75.5277837
DENC513234,"95 Lynthwaite Farm Apt 22 Wilmington, DE",39.8128379,-75.55385450000001
DENC521308,"116 Weldin Park  Wilmington, DE",39.7775858,-75.5318779
DENC523086,"33 Paxon  Wilmington, DE",39.8106256,-75.522097
DENC505140,"207 Hackney  Wilmington, DE",39.8060107,-75.53074060000002
DENC500744,"152 Landis Way NN  Apt 152 Wilmington, DE",39.8374861,-75.5393311
DENC503814,"1702 Bedford  Wilmington, DE",39.7561363,-75.5010616
DENC500614,"325 Hampton  Wilmington, DE",39.7968521,-75.5563955
DENC509534,"906 Shipley  Wilmington, DE",39.7450185,-75.5486713
DENC508668,"726 Taunton  Wilmington, DE",39.8069105,-75.5581921
DENC507374,"102 Edgewood  Wilmington, DE",39.7596246,-75.5097904
DENC509386,"731 Burnley  Wilmington, DE",39.8074468,-75.55682759999999
DENC510642,"511 Wissfire Apt 511 Wilmington, DE",39.8362019,-75.5397655
DENC503114,"317 Spalding  Wilmington, DE",39.7975581,-75.5552812
DENC509864,"513 Falkirk  Wilmington, DE",39.79562079999999,-75.562854
DENC508432,"209 Hawthorne  Wilmington, DE",39.7652118,-75.5204138
DENC500120,"703 Burnley  Wilmington, DE",39.8042884,-75.5584877
DENC502782,"112 W Pembrey  Wilmington, DE",39.8062376,-75.5225975
DENC512478,"616 Halstead  Wilmington, DE",39.7969209,-75.54916349999999
DENC522440,"212 Paddock  Wilmington, DE",39.8025489,-75.5306269
DENC520034,"1301 Shipley  Wilmington, DE",39.7859988,-75.5199133
DENC512900,"404 Stafford  Wilmington, DE",39.7901543,-75.55111939999999
DENC518964,"1307 Shipley  Wilmington, DE",39.7868053,-75.5203683
DENC519722,"712 Kilburn  Wilmington, DE",39.8022639,-75.563036
DENC519692,"343 Cassell Apt 343 Wilmington, DE",39.8367707,-75.5381831
DENC518392,"12 Bradley  Wilmington, DE",39.7885911,-75.53133199999999
DENC503974,"1004 Weldin  Wilmington, DE",39.7817533,-75.5232571
DENC499424,"128 Hitching Post  Wilmington, DE",39.80501140000001,-75.5262824
DENC512886,"711 Burnley  Wilmington, DE",39.805528,-75.5589426
DENC512092,"303 Cornwall  Wilmington, DE",39.7920324,-75.5522565
DENC511408,"12 Weldin Park  Wilmington, DE",39.7769751,-75.5365407
DENC500820,"1 Lombardy  Wilmington, DE",39.7833605,-75.5348348
DENC507066,"131 Augustine Cut Off  Wilmington, DE",39.7666987,-75.5501642
DENC499784,"733 Burnley  Wilmington, DE",39.807553,-75.5565775
DENC520778,"1400 Ivy  Wilmington, DE",39.7951692,-75.5108781
DENC495990,"10 Wellington  Wilmington, DE",39.7848393,-75.5165239
DENC491520,"7 Granite  Wilmington, DE",39.7672213,-75.5541592
DENC505334,"604 Cranebrook  Wilmington, DE",39.7942921,-75.55111939999999
DENC498388,"700 Hertford  Wilmington, DE",39.8007325,-75.5649462
DENC508538,"1605 Foulk  Wilmington, DE",39.8059461,-75.5178206
DENC508982,"307 Spalding  Wilmington, DE",39.7972329,-75.5538029
DENC511288,"11 Stable  Wilmington, DE",39.744655,-75.5483909
DENC511986,"601 Ashford  Wilmington, DE",39.7963036,-75.553621
DENC509990,"722 Foxdale  Wilmington, DE",39.8050047,-75.5628995
DENC505978,"2 Penny Lane  Wilmington, DE",39.7908396,-75.5145904
DENC509720,"1607 Bedford  Wilmington, DE",39.7857461,-75.5398159
DENC506494,"602 Kilburn  Wilmington, DE",39.8068708,-75.5561681
DENC508360,"4560 Simon  Wilmington, DE",39.744655,-75.5483909
DENC499504,"602 Black Gates  Wilmington, DE",39.7975836,-75.5621718
DENC522166,"335 Walden  Wilmington, DE",39.7989818,-75.5570323
DENC500232,"25 Baynard  Wilmington, DE",39.7843516,-75.51718360000001
DENC508104,"503 Andover  Wilmington, DE",39.8039034,-75.55575879999999
DENC507122,"5 Roan  Wilmington, DE",39.8016001,-75.5313775
DENC498364,"110 School  Wilmington, DE",39.744655,-75.5483909
DENC496512,"10 Kendall  Wilmington, DE",39.8060682,-75.5364724
DENC2021526,"216 LandisS  Apt 216 Wilmington, DE",39.8362019,-75.5397655
DENC2018106,"108 Sorrel  Wilmington, DE",39.8054594,-75.52732879999999
DENC524326,"203 Rowland Park Blvd.  Wilmington, DE",39.7839154,-75.5078568
DENC2006424,"401 Marianna  Wilmington, DE",39.805865,-75.5435686
DENC2006424,"401 Marianna  Wilmington, DE",39.805865,-75.5435686
DENC2000709,"401 Marianna  Wilmington, DE",39.805865,-75.5435686
DENC2000709,"401 Marianna  Wilmington, DE",39.805865,-75.5435686
DENC522026,"1313 Marsh  Wilmington, DE",39.7919675,-75.5051723
DENC2007818,"1212 Wilson  Wilmington, DE",39.7989385,-75.50762929999999
DENC2007818,"1212 Wilson  Wilmington, DE",39.7989385,-75.50762929999999
DENC2017400,"1212 Wilson  Wilmington, DE",39.7989385,-75.50762929999999
DENC2017400,"1212 Wilson  Wilmington, DE",39.7989385,-75.50762929999999
DENC528246,"412 Roseanna  Wilmington, DE",39.8063791,-75.5423405
DENC2011964,"110 Devonshire  Wilmington, DE",39.7870548,-75.5425224
DENC2004436,"308 Half Acre  Wilmington, DE",39.8058634,-75.54487639999999
DENC524978,"116 Bette  Wilmington, DE",39.7908436,-75.5090397
DENC2009300,"102 Bette  Wilmington, DE",39.79036560000001,-75.5108596
DENC2000458,"828 Montico  Wilmington, DE",39.7910776,-75.5167742
DENC2000458,"828 Montico  Wilmington, DE",39.7910776,-75.5167742
DENC2003514,"828 Montico  Wilmington, DE",39.7910776,-75.5167742
DENC2003514,"828 Montico  Wilmington, DE",39.7910776,-75.5167742
DENC528466,"100 Oklahoma  Wilmington, DE",39.7878392,-75.52323439999999
DENC2010406,"410 Marianna  Wilmington, DE",39.8055805,-75.5425679
DENC2007936,"428 Prospect  Wilmington, DE",39.8047714,-75.5411578
DENC525110,"8 Homewood  Wilmington, DE",39.7927604,-75.513271
DENC2004376,"106 Carlie  Wilmington, DE",39.7911536,-75.5108596
DENC2005364,"120 Devonshire  Wilmington, DE",39.7873893,-75.54143069999999
DENC2000050,"28 Murphy  Wilmington, DE",39.7861445,-75.5431138
DENC526850,"1515 Rockland Apt 5104 Wilmington, DE",39.7840377,-75.55619089999999
DENC2003792,"510 Sharpley  Wilmington, DE",39.7905833,-75.52933039999999
DENC2006620,"432 Garland  Wilmington, DE",39.7913551,-75.50221490000001
DENC2004620,"43 Paschall  Wilmington, DE",39.7836875,-75.515523
DENC2001458,"117 Devonshire  Wilmington, DE",39.7876664,-75.5418287
DENC525014,"1912 Oak Lane  Wilmington, DE",39.7938846,-75.5319007
DENC524738,"1513 Delwood  Wilmington, DE",39.7806204,-75.53544889999999
DENC525356,"1706 Foulk  Wilmington, DE",39.8073175,-75.5155913
DENC2002372,"1309 Marsh  Wilmington, DE",39.7915004,-75.5052178
DENC527078,"1724 Shady Brook  Wilmington, DE",39.7920337,-75.5199588
DENC526546,"102 Homewood  Wilmington, DE",39.7895937,-75.5106776
DENC2017778,"29 Homewood  Wilmington, DE",39.7906377,-75.5114511
DENC2002900,"104 Bette  Wilmington, DE",39.7904549,-75.5106321
DENC2002782,"5 Hurst  Wilmington, DE",39.7847391,-75.5438416
DENC2008822,"116 Ridgeland  Wilmington, DE",39.79223169999999,-75.51004069999999
DENC2017626,"111 Cleveland  Talleyville, DE",39.8002414,-75.5452062
DENC2009330,"1517 Rockland Apt 7205 Wilmington, DE",39.783679,-75.55606
DENC2006176,"1910 Shipley  Wilmington, DE",39.795005,-75.530172
DENC519806,"10 Murphy  Wilmington, DE",39.7856985,-75.5445694
DENC2003258,"100 Waverly  Wilmington, DE",39.7881958,-75.5437506
DENC2010790,"201 Plymouth  Wilmington, DE",39.7906718,-75.54152169999999
DENC2007624,"503 Sharpley  Wilmington, DE",39.7908622,-75.5302857
DENC2000440,"506 Sharpley  Wilmington, DE",39.7905904,-75.529774
DENC527614,"1203 Marsh  Wilmington, DE",39.788304,-75.5054908
DENC2011156,"1515 Rockland Apt 5303 Wilmington, DE",39.7840377,-75.55619089999999
DENC2021018,"2 Median  Wilmington, DE",39.7947451,-75.5462979
DENC2003156,"1317 Grinnell  Wilmington, DE",39.79742760000001,-75.4971415
DENC528990,"168 Fairfax  Wilmington, DE",39.7951927,-75.5380191
DENC525802,"216 Sandra  Wilmington, DE",39.7920587,-75.540339
DENC2003290,"213 Cordon  Wilmington, DE",39.7965652,-75.5395202
DENC2010964,"223 Lyndhurst  Wilmington, DE",39.803451,-75.5419311
DENC522928,"104 Duncan  Wilmington, DE",39.8013206,-75.5465708
DENC526062,"1307 Grinnell  Wilmington, DE",39.796581,-75.4980743
DENC2009992,"1102 Faun  Wilmington, DE",39.7975269,-75.5129525
DENC2000211,"407 Delaware  Talleyville, DE",39.7999202,-75.5395657
DENC2008766,"331 Nichols  Wilmington, DE",39.7989948,-75.5406574
DENC524862,"221 Pinehurst  Wilmington, DE",39.7918712,-75.5397931
DENC2017340,"1405 Drake  Wilmington, DE",39.792664,-75.494867
DENC2009470,"25 Homewood  Wilmington, DE",39.79133179999999,-75.5119515
DENC2020542,"1423 Carson  Wilmington, DE",39.7941375,-75.4946617
DENC525286,"230 Waverly  Wilmington, DE",39.7898998,-75.53760969999999
DENC525302,"501 Mount Lebanon  Wilmington, DE",39.8061023,-75.55321169999999
DENC2006366,"101 Sandra  Wilmington, DE",39.7916406,-75.5435686
DENC2004382,"327 Delaware  Wilmington, DE",39.7165589,-75.6202251
DENC526846,"222 Pinehurst  Wilmington, DE",39.7915886,-75.5394292
DENC2011424,"226 Florence  Wilmington, DE",39.8038998,-75.54143069999999
DENC2008492,"1810 Bellewood  Wilmington, DE",39.7907412,-75.53119559999999
DENC2011042,"403 Concord  Talleyville, DE",39.8013993,-75.5409758
DENC2000145,"204 Florence  Wilmington, DE",39.8033608,-75.5437051
DENC2003958,"103 Prospect  Wilmington, DE",39.7961896,-75.54557009999999
DENC524706,"1104 Parkside  Wilmington, DE",39.7951786,-75.53526699999999
DENC2018676,"401 Lee  Wilmington, DE",39.744655,-75.5483909
DENC2009802,"223 Sandra  Wilmington, DE",39.7929428,-75.5386104
DENC2003956,"17 York  Wilmington, DE",39.744655,-75.5483909
DENC525038,"3801 Shellpot  Wilmington, DE",39.8058552,-75.5403845
DENC523726,"1305 Foulk  Wilmington, DE",39.7978771,-75.5253271
DENC2000136,"421 Prospect  Wilmington, DE",39.8051961,-75.5420221
DENC2008580,"3 Peirce  Wilmington, DE",39.7837125,-75.5450697
DENC2005700,"1803 Bellewood  Wilmington, DE",39.7903451,-75.5305587
DENC2004810,"1907 Fairfax  Wilmington, DE",39.7923986,-75.53556259999999
DENC2003646,"250 Plymouth  Wilmington, DE",39.7916183,-75.536245
DENC527180,"106 Homewood  Wilmington, DE",39.789733,-75.51022259999999
DENC525314,"202 Glenwood  Wilmington, DE",39.7876109,-75.52578199999999
DENC2001354,"307 Goodley  Wilmington, DE",39.8016925,-75.54297729999999
DENC2003834,"42 Hurst  Wilmington, DE",39.7862036,-75.5421813
DENC2016900,"3903 Brookfield  Wilmington, DE",39.8069729,-75.5432957
DENC2012366,"801 Marsh  Wilmington, DE",39.7830808,-75.5057866
DENC2000389,"205 Duncan  Wilmington, DE",39.8024363,-75.5432502
DENC2000137,"705 Wynnewood  Wilmington, DE",39.7823872,-75.50544529999999
DENC2007182,"1235 Faun  Wilmington, DE",39.8023181,-75.51004069999999
DENC2007058,"100 Devonshire  Wilmington, DE",39.786776,-75.5434322
DENC2001236,"106 Prospect  Wilmington, DE",39.7958167,-75.5451152
DENC527946,"1616 Marsh  Wilmington, DE",39.7985039,-75.5056046
DENC2021264,"1203 Faun  Wilmington, DE",39.7998078,-75.5116786
DENC2017702,"202 Duncan  Wilmington, DE",39.8020096,-75.5436141
DENC2007872,"306 Mcdaniel  Wilmington, DE",39.7976562,-75.5428408
DENC2016410,"209 Dakota  Wilmington, DE",39.7863257,-75.5252816
DENC2006032,"2207 Bradmoor  Wilmington, DE",39.7929823,-75.5404755
DENC525996,"50 Baynard  Wilmington, DE",39.78417719999999,-75.51379419999999
DENC2006882,"4 Hurst  Wilmington, DE",39.7843287,-75.54402350000001
DENC524668,"1208 Winstead  Wilmington, DE",39.7970463,-75.5073108
DENC2021044,"1315 Lakewood  Wilmington, DE",39.7927493,-75.5017144
DENC2009898,"329 Delaware  Wilmington, DE",39.7165626,-75.62022890000001
DENC2000264,"824 Bess  Wilmington, DE",39.7902653,-75.5162737
DENC2021050,"503 Wilson  Wilmington, DE",39.790124,-75.5300583
DENC2012962,"410 Marshfield  Wilmington, DE",39.7936021,-75.50253339999999
DENC2003606,"1013 Foulk  Wilmington, DE",39.7922145,-75.5306952
DENC526852,"1914 Shipley  Wilmington, DE",39.795463,-75.5308316
DENC2000537,"110A Cleveland  Talleyville, DE",39.7998753,-75.5451152
DENC2021310,"1107 Foulk  Wilmington, DE",39.7936401,-75.5293532
DENC2008206,"318 Pinehurst  Wilmington, DE",39.7929539,-75.53310619999999
DENC2022464,"2206 Hearn  Wilmington, DE",39.79355030000001,-75.5384285
DENC2019116,"314 Pinehurst  Wilmington, DE",39.792782,-75.533925
DENC2016584,"1 Celina  Wilmington, DE",39.7976246,-75.5069013
DENC2006290,"608 Ivydale  Wilmington, DE",39.7880157,-75.4985748
DENC2004942,"1427 Athens  Wilmington, DE",39.7953538,-75.4932283
DENC2005390,"100 Concord  Wilmington, DE",39.7533994,-75.54105460000001
DENC525390,"206 Cordon  Wilmington, DE",39.7959425,-75.54020249999999
DENC523966,"216 Duncan  Wilmington, DE",39.8023699,-75.5417946
DENC525546,"1004 Parkside  Wilmington, DE",39.7942091,-75.5330607
DENC2020984,"2413 Allendale  Wilmington, DE",39.7977736,-75.5370865
DENC2006678,"1517 Fresno  Wilmington, DE",39.7948577,-75.49939379999999
DENC2005404,"1109 Wilson  Wilmington, DE",39.7972956,-75.5111326
DENC2003510,"247 Potomac  Wilmington, DE",39.7912389,-75.5364383
DENC525400,"12 Boulder Brook  Wilmington, DE",39.7900262,-75.5205957
DENC2000231,"2202 Brookline  Wilmington, DE",39.7934065,-75.53745049999999
DENC527762,"312 Alders  Wilmington, DE",39.7963785,-75.53556259999999
DENC528108,"411 Nichols  Wilmington, DE",39.7992859,-75.538292
DENC528156,"8 Stones Throw  Wilmington, DE",39.7993234,-75.5252361
DENC2020636,"6 Peirce  Wilmington, DE",39.7833962,-75.5447513
DENC2009768,"719 Halstead  Wilmington, DE",39.8006622,-75.5503916
DENC2004162,"1111 Wilson  Wilmington, DE",39.7974359,-75.5109961
DENC2001430,"103 Princess  Wilmington, DE",39.8046217,-75.5469538
DENC2000512,"1315 Marsh  Wilmington, DE",39.7922433,-75.5051723
DENC526978,"1604 Shady Brook  Wilmington, DE",39.7898056,-75.5151363
DENC2007290,"2215 Fairfax  Wilmington, DE",39.7944728,-75.53638149999999
DENC524948,"116 Woodrow  Wilmington, DE",39.79674989999999,-75.5447058
DENC528638,"1124 Graylyn  Wilmington, DE",39.8014479,-75.5140444
DENC2020844,"36 Hurst  Wilmington, DE",39.7857985,-75.5422495
DENC2017350,"140 State Line  Wilmington, DE",39.8379682,-75.5336521
DENC2006888,"101 Colorado  Wilmington, DE",39.7843094,-75.5215056
DENC528904,"210 Paddock  Wilmington, DE",39.80257,-75.530172
DENC528788,"1112 N Hilton  Wilmington, DE",39.7944192,-75.5300583
DENC528258,"3 Prospect  Wilmington, DE",39.7430292,-75.5827192
DENC526958,"144 Fairfax  Wilmington, DE",39.7942011,-75.5413852
DENC525542,"37 Paschall  Wilmington, DE",39.7835782,-75.5165239
DENC525590,"1114 Piper  Wilmington, DE",39.7980616,-75.51126909999999
DENC2008438,"1304 Newcomb  Wilmington, DE",39.7954351,-75.4971188
DENC2003128,"1011 Foulk  Wilmington, DE",39.7920406,-75.5308771
DENC2009008,"49 Shellburne  Wilmington, DE",39.7830969,-75.5139762
DENC2007924,"134 Marcella  Wilmington, DE",39.7945966,-75.5069468
DENC2008154,"1910 Julian  Wilmington, DE",39.79213319999999,-75.5334701
DENC2005682,"2419 Graydon  Wilmington, DE",39.8030754,-75.51941289999999
DENC523764,"2407 Allendale  Wilmington, DE",39.7971316,-75.5369956
DENC2019536,"2103 Largo  Wilmington, DE",39.8006214,-75.5351532
DENC526678,"214 Wellington  Wilmington, DE",39.7889118,-75.53851949999999
DENC2020814,"2200 Beaumont  Wilmington, DE",39.7921808,-75.5416127
DENC2020578,"1 Hurst  Wilmington, DE",39.784667,-75.54420549999999
DENC2019752,"243 Pinehurst  Wilmington, DE",39.79243839999999,-75.5375073
DENC2017398,"1206 Lakewood  Wilmington, DE",39.7875197,-75.49839279999999
DENC2006610,"1114 Parkside  Wilmington, DE",39.79587859999999,-75.53410699999999
DENC2003808,"1422 Fresno  Wilmington, DE",39.7911542,-75.49784679999999
DENC524278,"320 Concord  Talleyville, DE",39.8090011,-75.548813
DENC471100,"2202 Shipley  Wilmington, DE",39.8021964,-75.5348348
DENC2010740,"235 Pinehurst  Wilmington, DE",39.7922777,-75.5383375
DENC2009594,"1204 Winstead  Wilmington, DE",39.79687879999999,-75.50769749999999
DENC526344,"28 Boulder Brook  Wilmington, DE",39.7914179,-75.52100519999999
DENC2010950,"232 Potomac  Wilmington, DE",39.7905534,-75.53779159999999
DENC2009412,"3906 Brookfield  Wilmington, DE",39.8078916,-75.5437051
DENC2000468,"1107 Wilson  Wilmington, DE",39.7971218,-75.51131459999999
DENC527486,"409 Glenside  Wilmington, DE",39.78457179999999,-75.5038756
DENC527292,"510 Ivydale  Wilmington, DE",39.7864827,-75.5029429
DENC2015112,"210 Waverly  Wilmington, DE",39.7893261,-75.5396112
DENC525822,"1014 Piper  Wilmington, DE",39.7962487,-75.512816
DENC2000414,"2125 Largo  Wilmington, DE",39.8023206,-75.5367454
DENC526372,"55 Shellburne  Wilmington, DE",39.7832566,-75.512907
DENC2000284,"215 Oakwood  Wilmington, DE",39.7887022,-75.5381101
DENC2005590,"247 Plymouth  Wilmington, DE",39.7919497,-75.53691599999999
DENC2021402,"200 Pinehurst  Wilmington, DE",39.79099859999999,-75.5416127
DENC2000553,"615 Baldwin  Wilmington, DE",39.7890603,-75.4995076
DENC2000120,"6 Augustine Cut Off  Wilmington, DE",39.7633676,-75.55125579999999
DENC2020852,"1101 Wilson  Wilmington, DE",39.7965886,-75.5117696
DENC2016340,"419 Marianna  Wilmington, DE",39.8059264,-75.5415672
DENC2006328,"711 Halstead  Wilmington, DE",39.799806,-75.5501642
DENC2003286,"1118 N Hilton  Wilmington, DE",39.7949166,-75.5307179
DENC2019942,"806 Bezel  Wilmington, DE",39.77743570000001,-75.5182755
DENC2013918,"505 Brentwood  Wilmington, DE",39.7860655,-75.5027609
DENC2000568,"1804 Thomas  Wilmington, DE",39.744655,-75.5483909
DENC2000838,"212 Dakota  Wilmington, DE",39.785958,-75.5247129
DENC527344,"1016 Crestover  Wilmington, DE",39.7967694,-75.5153638
DENC526564,"333 Sharpley  Wilmington, DE",39.7965561,-75.5591927
DENC2014136,"100 Old Point  Wilmington, DE",39.7874633,-75.5435686
DENC527696,"218 Rowland Park  Wilmington, DE",39.7834103,-75.5066738
DENC525780,"12 Lynthwaite Farm Apt 48 Wilmington, DE",39.8141786,-75.5528233
DENC2006234,"100 Colorado  Wilmington, DE",39.7838806,-75.52123270000001
DENC2002128,"1116 Grinnell  Wilmington, DE",39.7909495,-75.4988706
DENC2004004,"2123 Largo  Wilmington, DE",39.8022634,-75.53644969999999
DENC2018268,"600 Foulk  Wilmington, DE",39.7855724,-75.5364269
DENC2000293,"4425 Simon Rd  Wilmington, DE",39.7836523,-75.5363587
DENC525362,"1513 Grayrock  Wilmington, DE",39.7809621,-75.5348803
DENC524120,"8 Carl  Wilmington, DE",39.7640053,-75.5497548
DENC521822,"711 Thornby  Wilmington, DE",39.8006821,-75.555213
DENC2000305,"300 Princess  Wilmington, DE",39.8046217,-75.5469538
DENC2008516,"223 Plymouth  Wilmington, DE",39.7912897,-75.5392473
DENC2006008,"1513 Emory  Wilmington, DE",39.7954489,-75.49784679999999
DENC2004980,"115 Lynthwaite Farm Apt 31 Wilmington, DE",39.8127539,-75.5528942
DENC527710,"105 Sharpley  Wilmington, DE",39.7937409,-75.5512786
DENC2009432,"109 Fairfax  Wilmington, DE",39.7923961,-75.5439325
DENC2003028,"1202 Faun  Wilmington, DE",39.7995477,-75.5113373
DENC2020360,"1304 Radford  Wilmington, DE",39.7920793,-75.4952077
DENC528418,"1223 Evergreen  Wilmington, DE",39.7903606,-75.5027609
DENC523332,"125 Nevada  Wilmington, DE",39.7847616,-75.5238258
DENC2006254,"5 Penarth  Wilmington, DE",39.8078465,-75.5172746
DENC2009656,"405 Brentwood  Wilmington, DE",39.7868764,-75.5044898
DENC2017870,"233 Plymouth  Wilmington, DE",39.791602,-75.538292
DENC2008834,"78 Lynthwaite Farm Apt 77 Wilmington, DE",39.81288869999999,-75.55497439999999
DENC2009942,"19 Boulder Brook  Wilmington, DE",39.790706,-75.5219151
DENC2000733,"1829 Cloutier Court  Wilmington, DE",39.791526,-75.53236799999999
DENC2002048,"4606 Talley Hill  Wilmington, DE",39.7769661,-75.5263734
DENC527146,"4656 Dartmoor  Wilmington, DE",39.7797571,-75.522279
DENC2003694,"8 Briar  Wilmington, DE",39.7904655,-75.5259185
DENC517036,"508 Wissfire Apt 508 Wilmington, DE",39.8361137,-75.5399426
DENC528514,"1228 Heather  Wilmington, DE",39.744655,-75.5483909
DENC2004618,"2 Gristmill  Wilmington, DE",39.7792483,-75.5147041
DENC2008140,"731 Taunton  Wilmington, DE",39.80750190000001,-75.5583513
DENC522794,"105 Peirce  Wilmington, DE",39.7855385,-75.5419083
DENC2006232,"2405 Brickton  Wilmington, DE",39.8057714,-75.512725
DENC2003738,"2413 Chatham  Wilmington, DE",39.803743,-75.5153638
DENC525408,"2217 Hearn  Wilmington, DE",39.7944787,-75.538292
DENC2013874,"1217 Heather  Wilmington, DE",39.744655,-75.5483909
DENC2004550,"97 Galewood  Wilmington, DE",39.7915709,-75.52655539999999
DENC2018912,"13 Gristmill  Wilmington, DE",39.7796109,-75.5136804
DENC2011052,"108 Landis Way N Apt 108 Wilmington, DE",39.8370054,-75.5397717
DENC528618,"3702 Capitol  Wilmington, DE",39.8051886,-75.5450697
DENC524056,"405 Rowland Park  Wilmington, DE",39.7838415,-75.5043306
DENC527200,"4505 Weldin  Wilmington, DE",39.7794903,-75.53415249999999
DENC2007314,"1514 Emory  Wilmington, DE",39.7950676,-75.4982563
DENC2000395,"272 Landis Way S Apt 272 Wilmington, DE",39.8352382,-75.5387064
DENC2008272,"1504 Marsh  Wilmington, DE",39.7953194,-75.5059686
DENC2020660,"1125 Windon  Wilmington, DE",39.80158600000001,-75.513271
DENC2003534,"700 Bristol  Wilmington, DE",39.7990946,-75.5532571
DENC2021920,"1110 Faun  Wilmington, DE",39.7981389,-75.5124975
DENC2009114,"77 Lynthwaite Farm Apt 16 Wilmington, DE",39.8127512,-75.55480810000002
DENC2004102,"132 Landis Way N Apt 132 Wilmington, DE",39.8368359,-75.5401095
DENC526500,"221 Edgewood  Wilmington, DE",39.7699547,-75.55439419999999
DENC2007208,"344 Cassell Apt 344 Wilmington, DE",39.8366066,-75.5386391
DENC2002950,"18 Penarth  Wilmington, DE",39.8083208,-75.51945839999999
DENC527632,"606 Kilburn  Wilmington, DE",39.8064307,-75.5558042
DENC2006794,"1104 Greenway  Wilmington, DE",39.7965331,-75.50048579999999
DENC2004406,"339 Cassell Apt 339 Wilmington, DE",39.836657,-75.53819969999999
DENC2002212,"1212 Norbee  Wilmington, DE",39.7874791,-75.5129525
DENC2011468,"3314 Coachman  Wilmington, DE",39.8016521,-75.5317869
DENC2018370,"1211 Hillside  Wilmington, DE",39.788173,-75.51004069999999
DENC528114,"102 Hayman  Wilmington, DE",39.7930509,-75.50594579999999
DENC2020066,"210 Hitching Post  Wilmington, DE",39.8035035,-75.5299218
DENC2018088,"7 Carl  Wilmington, DE",39.7637595,-75.5504598
DENC2010708,"110 Lynthwaite Farm Apt 93 Wilmington, DE",39.8131778,-75.55288019999999
DENC2000646,"140 Landis Way NN  Apt 140 Wilmington, DE",39.8368365,-75.5401092
DENC528030,"4 Wellington  Wilmington, DE",39.7846091,-75.5184347
DENC2019848,"212 Landis Way SS  Apt 212 Wilmington, DE",39.8362019,-75.5397655
DENC2019246,"201 Kirk  Wilmington, DE",39.7805709,-75.5162737
DENC519920,"1301 Greenway  Wilmington, DE",39.7984394,-75.49998529999999
DENC523954,"358 Cassell Apt 358 Wilmington, DE",39.8365772,-75.5387767
DENC2006326,"2 Stone Tower  Wilmington, DE",39.7681083,-75.54750960000001
DENC527338,"201 N Pembrey  Wilmington, DE",39.8080409,-75.5215966
DENC527338,"201 N Pembrey  Wilmington, DE",39.8080409,-75.5215966
DENC2010754,"201 N Pembrey  Wilmington, DE",39.8080409,-75.5215966
