MLSNumber,Days_on_Market,Orig_List_Price,Month,Year,Zip_Code,SchoolDistrict,AnnualTax,LotAcres,SubdivisionNeighborhood,Municipality,Lot,TotalLandAsmt,TotalBldgAsmt,YearBuilt,Bedrooms,Baths,Garage_YN,AboveGradeSqFt,BelowGradeSqFt,Age,Structure_Type,InteriorSqFt,NumberofStories,DaysOnMarket_Buckets
DENC505554,8.0,200000.0,7,2020,10,4,1329,0.14,522,3,457,9200,37300,73,3.0,1.0,1,1225.0,0.0,1948.0,1,1225.0,34,1
DENC508372,6.0,265000.0,9,2020,10,4,1484,0.17,357,3,295,10000,41900,76,3.0,3.0,1,2625.0,0.0,1951.0,1,2625.0,12,1
DENC517186,18.0,227500.0,11,2020,10,4,1878,0.06,212,3,487,7200,58500,128,3.0,3.0,2,1525.0,0.0,2003.0,4,1525.0,34,1
DENC523218,5.0,230000.0,3,2021,10,4,1448,0.18,561,2,270,7300,36600,75,4.0,2.0,2,1575.0,0.0,1950.0,1,1575.0,26,1
DENC519940,5.0,189900.0,2,2021,10,4,1342,0.16,577,12,277,4000,25300,26,3.0,2.0,2,1525.0,0.0,1900.0,1,1525.0,12,1
DENC519774,5.0,175500.0,1,2021,10,4,2532,0.04,572,12,384,7700,47600,50,3.0,2.0,1,1175.0,0.0,1925.0,4,1175.0,26,1
DENC518554,24.0,200000.0,12,2020,10,4,1942,0.04,572,12,771,5300,37100,45,3.0,1.0,1,1100.0,0.0,1920.0,8,1100.0,27,1
DENC511824,1.0,200000.0,10,2020,10,2,2706,0.05,579,12,305,9200,40800,84,3.0,1.0,1,1325.0,0.0,1959.0,4,1325.0,27,1
DENC509562,4.0,209000.0,10,2020,10,4,4730,0.0,465,12,43,9400,93900,147,2.0,3.0,1,0.0,0.0,1985.0,9,0.0,27,1
DENC503786,41.0,205000.0,6,2020,10,4,1135,0.11,522,3,217,8900,30800,73,3.0,2.0,1,0.0,0.0,1948.0,1,0.0,12,1
DENC501882,26.0,207500.0,5,2020,10,4,1167,0.17,190,3,782,6300,34500,73,3.0,1.0,1,1275.0,0.0,1948.0,1,1275.0,27,1
DENC501242,7.0,199900.0,5,2020,10,4,2482,0.04,532,12,345,6500,47700,122,3.0,2.0,2,1675.0,0.0,1998.0,4,1675.0,28,1
DENC491004,119.0,189900.0,11,2019,10,4,2789,0.06,577,12,451,3800,57100,144,3.0,3.0,1,1500.0,0.0,2018.0,8,1500.0,26,2
DENC506524,7.0,200000.0,8,2020,10,4,1352,0.1,522,3,720,8500,38800,73,3.0,1.0,1,1550.0,308.0,1948.0,1,1858.0,12,1
DENC518272,56.0,204900.0,12,2020,10,2,2690,0.07,579,12,780,7700,42000,71,3.0,1.0,1,1250.0,0.0,1946.0,8,1250.0,34,1
DENC505790,7.0,200000.0,7,2020,10,4,1224,0.16,561,2,227,7200,29900,75,4.0,1.0,1,0.0,0.0,1950.0,1,0.0,27,1
DENC524320,25.0,204900.0,4,2021,10,4,576,0.04,578,12,747,6100,38500,43,3.0,1.0,1,1075.0,0.0,1918.0,4,1075.0,27,1
DENC518008,37.0,219900.0,12,2020,10,2,2749,0.06,579,12,772,9300,41500,22,4.0,3.0,1,2375.0,0.0,1894.0,8,2375.0,12,1
DENC524238,4.0,199900.0,4,2021,10,4,1836,0.06,578,12,387,6000,34100,43,3.0,1.0,1,1150.0,0.0,1918.0,8,1150.0,12,1
DENC513228,12.0,199900.0,11,2020,10,4,1942,0.06,578,12,782,6000,36400,45,3.0,2.0,1,1500.0,0.0,1920.0,2,1500.0,27,1
DENC510052,3.0,200000.0,9,2020,10,2,2998,0.06,581,12,245,1600,53800,127,4.0,3.0,2,1425.0,0.0,2002.0,8,1425.0,28,1
DENC506896,18.0,220000.0,8,2020,10,2,3285,0.05,581,12,415,3900,56800,126,3.0,4.0,1,1700.0,342.0,2001.0,4,2042.0,12,1
DENC505980,5.0,199900.0,8,2020,10,4,1639,0.08,116,2,733,6500,43200,85,3.0,1.0,2,1500.0,372.0,1960.0,1,1872.0,12,1
DENC506018,3.0,205000.0,7,2020,10,4,1946,0.07,578,12,275,7700,34800,43,3.0,1.0,2,1125.0,0.0,1918.0,4,1125.0,28,1
DENC505726,10.0,195000.0,7,2020,10,4,1356,0.09,73,2,286,6400,34700,65,4.0,2.0,2,1500.0,0.0,1940.0,1,1500.0,27,1
DENC505416,19.0,239900.0,7,2020,10,4,1132,0.3,172,3,765,9100,30500,45,3.0,2.0,2,1875.0,0.0,1920.0,1,1875.0,27,1
DENC503016,3.0,204900.0,6,2020,10,4,2198,0.09,578,12,401,7600,40400,43,3.0,1.0,2,1025.0,0.0,1918.0,8,1025.0,26,1
DENC502372,9.0,199999.0,6,2020,10,4,890,0.19,561,2,302,7300,19700,74,3.0,1.0,1,1100.0,0.0,1949.0,1,1100.0,26,1
DENC500426,14.0,210000.0,5,2020,10,4,1247,0.08,270,2,783,7700,30100,68,3.0,1.0,2,1350.0,0.0,1943.0,8,1350.0,27,1
DENC499728,17.0,194900.0,4,2020,10,4,1141,0.11,522,3,301,8900,31000,75,3.0,2.0,1,1475.0,0.0,1950.0,1,1475.0,27,1
DENC518664,3.0,195000.0,1,2021,10,4,2180,0.05,578,12,292,7100,40500,43,2.0,1.0,1,0.0,0.0,1918.0,8,0.0,27,1
DENC506570,66.0,209900.0,8,2020,10,4,1388,0.04,573,12,617,9100,21200,45,4.0,2.0,1,2075.0,0.0,1920.0,4,2075.0,28,2
DENC521402,5.0,204900.0,2,2021,10,4,2464,0.03,576,12,603,2900,50900,133,3.0,2.0,2,1525.0,198.0,2008.0,4,1723.0,12,1
DENC519132,1.0,208500.0,1,2021,10,4,1336,0.14,52,2,460,9200,31300,44,4.0,2.0,2,1825.0,0.0,1919.0,1,1825.0,27,1
DENC506878,12.0,208000.0,8,2020,10,4,1339,0.09,270,2,695,8200,32400,68,3.0,1.0,2,1350.0,0.0,1943.0,8,1350.0,27,1
DENC523200,4.0,200000.0,3,2021,10,4,3288,0.03,553,12,216,6300,65500,109,2.0,2.0,1,1275.0,0.0,1984.0,4,1275.0,27,1
DENC522334,26.0,205700.0,3,2021,10,2,2268,0.07,579,12,272,6900,35000,69,3.0,2.0,2,1100.0,0.0,1944.0,8,1100.0,12,1
DENC521764,7.0,199900.0,3,2021,10,4,1695,0.13,122,2,292,7000,44400,66,3.0,2.0,2,1350.0,0.0,1941.0,1,1350.0,27,1
DENC517084,38.0,224900.0,11,2020,10,4,4396,0.04,374,12,524,13800,82200,111,3.0,3.0,2,1750.0,0.0,1986.0,4,1750.0,28,1
DENC517030,5.0,199900.0,11,2020,10,4,3682,0.04,374,12,495,13800,66600,110,3.0,3.0,2,0.0,0.0,1985.0,4,0.0,28,1
DENC512958,9.0,210000.0,11,2020,10,4,1748,0.16,598,2,524,8300,44700,74,3.0,1.0,1,1550.0,0.0,1949.0,1,1550.0,26,1
DENC512882,14.0,210000.0,11,2020,10,4,1303,0.28,561,2,401,7800,31700,75,3.0,1.0,2,0.0,0.0,1950.0,1,0.0,27,1
DENC509248,12.0,210000.0,9,2020,10,4,1424,0.02,572,12,317,4500,26600,45,2.0,1.0,1,1300.0,0.0,1920.0,4,1300.0,27,1
DENC507188,3.0,220000.0,8,2020,10,4,2372,0.06,578,12,760,7500,44300,43,3.0,1.0,1,1800.0,0.0,1918.0,2,1800.0,27,1
DENC503200,4.0,200000.0,6,2020,10,4,2139,0.05,572,12,287,4900,41800,38,3.0,2.0,1,1725.0,999.0,1913.0,4,2724.0,34,1
DENC501554,18.0,210000.0,6,2020,10,4,4854,0.06,374,12,518,16300,89700,106,3.0,4.0,2,1750.0,0.0,1981.0,2,1750.0,28,1
DENC501368,5.0,210000.0,5,2020,10,4,1923,0.05,578,12,401,7100,34900,43,4.0,3.0,1,1550.0,0.0,1918.0,4,1550.0,27,1
DENC501528,6.0,208900.0,5,2020,10,2,3431,0.04,581,12,392,3200,60200,144,3.0,3.0,2,0.0,0.0,2020.0,4,0.0,27,1
DENC504506,13.0,209900.0,7,2020,10,4,2171,0.06,578,12,293,7500,39900,43,3.0,1.0,1,1125.0,0.0,1918.0,8,1125.0,27,1
DENC509962,72.0,219900.0,9,2020,10,4,1181,0.09,73,2,639,6400,29400,73,3.0,1.0,1,950.0,0.0,1948.0,1,950.0,26,2
DENC518544,3.0,194500.0,12,2020,10,2,2030,0.06,579,12,408,7500,30000,56,2.0,3.0,1,1400.0,0.0,1931.0,2,1400.0,12,1
DENC509424,5.0,199900.0,9,2020,10,4,1035,0.11,522,3,757,8400,27800,75,3.0,2.0,2,1250.0,0.0,1950.0,1,1250.0,27,1
DENC513274,14.0,190000.0,11,2020,10,4,1365,0.04,573,12,637,9100,20700,26,4.0,3.0,1,2075.0,0.0,1900.0,4,2075.0,28,1
DENC520656,1.0,214000.0,2,2021,10,4,1932,0.09,578,12,577,7900,34300,43,3.0,1.0,1,1050.0,0.0,1918.0,8,1050.0,34,1
DENC518222,0.0,210000.0,12,2020,10,4,1316,0.13,121,2,597,6700,33200,45,3.0,1.0,2,875.0,0.0,1920.0,1,875.0,26,1
DENC511222,11.0,185000.0,1,2021,10,4,1643,0.15,561,2,476,7200,42600,75,3.0,2.0,1,1525.0,0.0,1950.0,1,1525.0,11,1
DENC521224,7.0,214900.0,2,2021,10,4,1061,0.13,522,3,266,9100,28000,75,4.0,1.0,1,1250.0,0.0,1950.0,1,1250.0,26,1
DENC509238,21.0,215000.0,9,2020,10,4,2148,0.04,578,12,296,6400,40500,43,3.0,1.0,1,1525.0,0.0,1918.0,4,1525.0,27,1
DENC508872,9.0,204900.0,9,2020,10,4,1428,0.14,73,2,598,7900,35400,55,3.0,2.0,1,1950.0,0.0,1930.0,1,1950.0,27,1
DENC503166,7.0,199900.0,6,2020,10,4,1152,0.15,356,3,536,9800,30500,58,3.0,1.0,1,1225.0,0.0,1933.0,1,1225.0,26,1
DENC523562,6.0,205000.0,3,2021,10,2,2582,0.06,579,12,758,7500,40200,71,3.0,2.0,1,1250.0,0.0,1946.0,8,1250.0,18,1
DENC517740,9.0,209900.0,12,2020,10,4,2152,0.04,578,12,769,6400,40600,43,3.0,1.0,1,1125.0,0.0,1918.0,4,1125.0,12,1
DENC510788,22.0,209900.0,10,2020,10,4,1836,0.04,572,12,372,6400,33700,26,3.0,2.0,1,1500.0,0.0,1900.0,8,1500.0,27,1
DENC503106,22.0,239900.0,6,2020,10,4,2358,0.08,578,12,390,7400,44100,43,3.0,1.0,2,1300.0,0.0,1918.0,4,1300.0,27,1
DENC511874,6.0,223000.0,10,2020,10,4,1896,0.06,212,3,494,7200,59100,128,3.0,3.0,2,1529.0,0.0,2003.0,4,1529.0,12,1
DENC517662,55.0,224900.0,12,2020,10,4,1951,0.09,578,12,782,7200,35400,43,3.0,1.0,2,1025.0,0.0,1918.0,8,1025.0,27,1
DENC518102,34.0,219900.0,12,2020,10,4,1247,0.16,172,3,240,6200,37400,68,3.0,2.0,1,1500.0,0.0,1943.0,1,1500.0,11,1
DENC511468,11.0,225000.0,10,2020,10,4,1992,0.06,578,12,239,7500,36000,43,3.0,1.0,1,1025.0,0.0,1918.0,8,1025.0,27,1
DENC521954,3.0,209900.0,3,2021,10,4,1557,0.09,73,2,329,6400,40800,63,4.0,2.0,1,1575.0,0.0,1938.0,1,1575.0,27,1
DENC521530,20.0,220000.0,3,2021,10,4,1151,0.18,561,2,361,7300,27600,75,3.0,1.0,1,0.0,0.0,1950.0,1,0.0,26,1
DENC520566,2.0,220000.0,2,2021,10,4,2106,0.07,578,12,239,7700,38300,43,3.0,1.0,1,1000.0,0.0,1918.0,8,1000.0,34,1
DENC518232,13.0,214900.0,12,2020,10,4,1685,0.14,273,2,278,10100,41000,66,3.0,1.0,2,1325.0,0.0,1941.0,1,1325.0,27,1
DENC518090,6.0,220000.0,12,2020,10,4,1827,0.14,273,2,370,10100,45300,66,3.0,2.0,2,1400.0,0.0,1941.0,1,1400.0,27,1
DENC517154,5.0,219900.0,12,2020,10,4,1468,0.18,561,2,753,7300,37200,75,4.0,2.0,1,1775.0,0.0,1950.0,1,1775.0,26,1
DENC511618,20.0,230000.0,10,2020,10,4,2116,0.06,578,12,415,7500,38700,43,3.0,1.0,1,1175.0,0.0,1918.0,2,1175.0,27,1
DENC510070,18.0,229900.0,10,2020,10,2,3561,0.04,581,12,430,3500,62300,128,4.0,3.0,2,2350.0,0.0,2003.0,4,2350.0,12,1
DENC509354,8.0,219900.0,9,2020,10,4,2171,0.07,578,12,224,7700,39700,43,3.0,1.0,1,1025.0,0.0,1918.0,8,1025.0,34,1
DENC505910,6.0,225000.0,8,2020,10,4,1824,0.05,212,3,524,7100,56700,127,3.0,3.0,2,1525.0,0.0,2002.0,4,1525.0,26,1
DENC506346,9.0,225000.0,8,2020,10,4,2519,0.03,578,12,547,5200,49800,46,3.0,2.0,1,1350.0,0.0,1921.0,2,1350.0,27,1
DENC504890,3.0,210000.0,7,2020,10,4,1695,0.18,357,2,368,10600,40800,80,3.0,2.0,1,1500.0,1008.0,1955.0,1,2508.0,26,1
DENC503708,7.0,225000.0,6,2020,10,4,1847,0.05,153,3,535,7100,57500,130,3.0,3.0,2,1550.0,0.0,2005.0,4,1550.0,27,1
DENC502656,19.0,224900.0,6,2020,10,4,3613,0.06,465,12,423,15100,63800,113,3.0,3.0,1,1525.0,0.0,1988.0,8,1525.0,13,1
DENC500220,5.0,219900.0,4,2020,10,4,3842,0.04,374,12,500,13800,70100,109,3.0,2.0,2,1675.0,0.0,1984.0,4,1675.0,13,1
DENC496502,25.0,229900.0,3,2020,10,2,4108,0.07,501,12,371,9800,66100,105,3.0,4.0,1,1995.0,882.0,1980.0,8,2877.0,12,1
DENC519528,3.0,209000.0,1,2021,10,4,2093,0.04,578,12,768,6400,39300,43,3.0,1.0,1,1116.0,0.0,1918.0,4,1116.0,27,1
DENC508202,5.0,200000.0,9,2020,10,4,1227,0.2,561,2,537,7400,29800,76,3.0,1.0,2,1100.0,0.0,1951.0,1,1100.0,26,1
DENC507522,37.0,229900.0,8,2020,10,4,1844,0.06,212,3,473,7200,57300,127,3.0,3.0,2,1525.0,0.0,2002.0,4,1525.0,27,1
DENC507624,5.0,209900.0,8,2020,10,4,1619,0.16,270,2,442,7200,41900,65,4.0,2.0,2,1600.0,0.0,1940.0,1,1600.0,27,1
DENC519110,1.0,224000.0,1,2021,10,4,1844,0.05,153,3,534,7100,57400,130,3.0,3.0,2,1550.0,0.0,2005.0,4,1550.0,27,1
DENC502384,8.0,224000.0,6,2020,10,4,1763,0.04,572,12,479,6200,32300,46,4.0,2.0,1,1650.0,0.0,1921.0,2,1650.0,27,1
DENC500366,15.0,224900.0,5,2020,10,4,1192,0.22,522,3,758,9800,31900,72,3.0,2.0,1,1225.0,200.0,1947.0,1,1425.0,12,1
DENC519018,5.0,224999.0,1,2021,10,4,1844,0.05,153,3,544,7100,57400,130,3.0,3.0,2,1550.0,0.0,2005.0,4,1550.0,27,1
DENC517762,12.0,220000.0,12,2020,10,4,2216,0.05,578,12,386,5600,42800,43,3.0,2.0,1,1300.0,0.0,1918.0,2,1300.0,12,1
DENC508464,3.0,225000.0,9,2020,10,4,2235,0.04,578,12,270,6400,42400,43,3.0,1.0,1,1000.0,0.0,1918.0,4,1000.0,27,1
DENC507842,2.0,219500.0,8,2020,10,4,2253,0.07,578,12,747,7700,41500,45,3.0,1.0,1,1200.0,0.0,1920.0,2,1200.0,27,1
DENC506956,2.0,219900.0,8,2020,10,4,1267,0.14,428,2,268,8200,30200,45,3.0,2.0,2,1525.0,0.0,1920.0,1,1525.0,12,1
DENC503352,3.0,224999.0,6,2020,10,4,2160,0.18,598,2,603,10600,54900,86,3.0,2.0,1,1650.0,520.0,1961.0,1,2170.0,26,1
DENC509796,6.0,229900.0,9,2020,10,4,1296,0.16,561,2,775,7200,32100,75,4.0,2.0,1,1500.0,0.0,1950.0,1,1500.0,27,1
DENC523690,3.0,229000.0,4,2021,10,4,1761,0.11,522,3,759,8900,52700,73,3.0,2.0,1,1825.0,0.0,1948.0,1,1825.0,12,1
DENC522328,47.0,250000.0,3,2021,10,4,1268,0.03,572,12,399,5200,22500,26,3.0,1.0,1,1200.0,0.0,1900.0,4,1200.0,27,1
DENC521760,6.0,229900.0,3,2021,10,4,2193,0.04,578,12,274,6400,41500,43,3.0,1.0,1,1075.0,0.0,1918.0,4,1075.0,27,1
DENC512308,14.0,240000.0,10,2020,10,2,2565,0.04,581,12,420,3200,44200,140,3.0,3.0,2,1875.0,0.0,2015.0,4,1875.0,27,1
DENC509742,3.0,224900.0,10,2020,10,4,1738,0.17,561,2,467,7200,45500,75,3.0,1.0,1,1425.0,0.0,1950.0,1,1425.0,26,1
DENC509188,11.0,234900.0,9,2020,10,4,1761,0.18,357,2,213,10600,42800,78,3.0,2.0,2,1250.0,504.0,1953.0,1,1754.0,26,1
DENC508776,2.0,224900.0,9,2020,10,4,2097,0.07,578,12,266,7700,38100,43,3.0,2.0,1,1025.0,0.0,1918.0,8,1025.0,12,1
DENC509298,11.0,249900.0,9,2020,10,2,2176,0.1,579,12,322,9900,30300,65,3.0,2.0,1,1250.0,256.0,1940.0,2,1506.0,12,1
DENC521688,3.0,215000.0,3,2021,10,4,1919,0.04,578,12,742,6400,35500,50,3.0,2.0,1,1125.0,0.0,1925.0,4,1125.0,27,1
DENC507270,15.0,245900.0,8,2020,10,4,1270,0.2,357,2,279,10800,27700,81,3.0,2.0,2,1000.0,504.0,1956.0,1,1504.0,12,1
DENC519374,6.0,230000.0,1,2021,10,4,2097,0.08,578,12,569,7800,38000,43,3.0,1.0,1,1225.0,0.0,1918.0,2,1225.0,27,1
DENC501154,30.0,234900.0,5,2020,10,4,4204,0.04,374,12,520,13800,78000,106,3.0,3.0,2,1575.0,0.0,1981.0,4,1575.0,28,1
DENC521376,3.0,229900.0,2,2021,10,4,1844,0.06,212,3,499,7200,57300,128,3.0,3.0,2,1525.0,0.0,2003.0,4,1525.0,12,1
DENC501810,2.0,234500.0,5,2020,10,4,2010,0.08,578,12,272,7800,36100,43,3.0,1.0,1,1200.0,0.0,1918.0,8,1200.0,12,1
DENC517054,7.0,234900.0,11,2020,10,4,2496,0.04,578,12,779,5100,49400,51,3.0,2.0,1,1425.0,0.0,1926.0,2,1425.0,27,1
DENC518808,4.0,219000.0,2,2021,10,4,5101,0.06,374,12,523,16300,95100,111,3.0,4.0,2,1950.0,0.0,1986.0,2,1950.0,28,1
DENC519582,21.0,239900.0,1,2021,10,4,3073,0.04,572,12,375,7700,59400,50,3.0,2.0,1,1175.0,580.0,1925.0,4,1755.0,27,1
DENC517890,4.0,239900.0,12,2020,10,4,1467,0.18,175,3,383,10000,41300,82,3.0,1.0,2,1900.0,0.0,1957.0,1,1900.0,26,1
DENC509758,28.0,250000.0,9,2020,10,4,1237,0.09,73,2,567,6400,31100,75,3.0,1.0,2,1100.0,0.0,1950.0,1,1100.0,27,1
DENC506704,17.0,225000.0,8,2020,10,4,1745,0.16,357,2,275,10500,42400,81,3.0,2.0,1,1375.0,1008.0,1956.0,1,2383.0,12,1
DENC505640,3.0,229900.0,7,2020,10,4,1298,0.11,522,3,283,8900,36500,73,3.0,2.0,1,1225.0,0.0,1948.0,1,1225.0,12,1
DENC504066,42.0,259900.0,7,2020,10,2,3431,0.07,579,12,302,10000,53400,84,3.0,3.0,1,1775.0,0.0,1959.0,1,1775.0,12,1
DENC501840,5.0,235000.0,5,2020,10,4,1748,0.17,270,2,453,7200,45800,65,3.0,2.0,1,200.0,0.0,1940.0,1,200.0,27,1
DENC503034,1.0,235631.0,6,2020,10,4,1860,0.17,597,2,390,10500,45900,80,3.0,2.0,2,1500.0,504.0,1955.0,1,2004.0,12,1
DENC503446,29.0,239900.0,6,2020,10,4,1372,0.12,52,2,414,7600,34000,67,3.0,1.0,1,1550.0,0.0,1942.0,1,1550.0,26,1
DENC521168,11.0,227000.0,2,2021,10,2,2403,0.05,579,12,369,9200,35200,77,3.0,2.0,1,1275.0,0.0,1952.0,8,1275.0,13,1
DENC506194,7.0,229900.0,8,2020,10,4,1300,0.17,428,2,243,7700,31700,78,3.0,2.0,1,1075.0,0.0,1953.0,1,1075.0,12,1
DENC512054,22.0,249900.0,10,2020,10,2,2777,0.05,581,12,356,3500,47800,137,3.0,3.0,2,2000.0,0.0,2012.0,2,2000.0,27,1
DENC521146,3.0,234900.0,2,2021,10,4,2491,0.06,572,12,238,7500,46900,55,3.0,2.0,1,1425.0,0.0,1930.0,8,1425.0,27,1
DENC519572,5.0,239900.0,1,2021,10,4,2308,0.05,578,12,637,5000,45400,111,2.0,2.0,1,1125.0,0.0,1986.0,2,1125.0,27,1
DENC517104,4.0,234900.0,11,2020,10,4,1547,0.13,270,2,562,9800,37100,65,2.0,2.0,1,2025.0,0.0,1940.0,1,2025.0,27,1
DENC506582,6.0,239900.0,8,2020,10,4,1341,0.13,522,3,380,9100,37800,75,4.0,3.0,1,1800.0,0.0,1950.0,1,1800.0,27,1
DENC505262,3.0,239900.0,7,2020,10,2,2289,0.05,579,12,745,6400,35900,51,3.0,3.0,1,1125.0,0.0,1926.0,8,1125.0,12,1
DENC503402,5.0,239900.0,6,2020,10,2,2695,0.07,579,12,234,9500,40300,71,3.0,2.0,1,1500.0,0.0,1946.0,1,1500.0,12,1
DENC501270,1.0,239900.0,5,2020,10,4,1887,0.18,270,2,551,10600,46600,65,3.0,2.0,1,1900.0,0.0,1940.0,1,1900.0,27,1
DENC500948,29.0,239900.0,5,2020,10,2,2966,0.13,580,12,217,5400,49400,26,5.0,3.0,1,2675.0,0.0,1900.0,1,2675.0,28,1
DENC523396,8.0,224900.0,3,2021,10,2,3177,0.05,579,12,327,7600,51100,115,3.0,3.0,1,1250.0,0.0,1990.0,8,1250.0,26,1
DENC521560,1.0,240000.0,2,2021,10,4,2065,0.06,578,12,646,4800,40300,77,3.0,2.0,1,1425.0,250.0,1952.0,8,1675.0,18,1
DENC511572,2.0,225000.0,10,2020,10,2,2733,0.06,581,12,413,3800,46700,140,3.0,3.0,2,2000.0,0.0,2015.0,2,2000.0,12,1
DENC510596,9.0,234900.0,10,2020,10,4,1818,0.03,573,12,292,5900,33800,26,4.0,3.0,1,2375.0,0.0,1900.0,8,2375.0,28,1
DENC508324,4.0,240000.0,9,2020,10,2,2777,0.05,581,12,401,3500,47800,137,3.0,3.0,2,2000.0,0.0,2012.0,2,2000.0,12,1
DENC504824,9.0,215000.0,7,2020,10,4,1115,0.26,172,3,239,8400,30600,45,4.0,2.0,1,1500.0,0.0,1920.0,1,1500.0,27,1
DENC523616,5.0,239900.0,4,2021,10,4,1207,0.17,428,2,771,11200,25400,60,3.0,2.0,2,1175.0,0.0,1935.0,1,1175.0,27,1
DENC509630,7.0,237000.0,9,2020,10,4,1623,0.23,73,2,241,8600,40600,68,3.0,2.0,1,2150.0,0.0,1943.0,1,2150.0,27,1
DENC506190,5.0,230000.0,7,2020,10,4,1666,0.16,428,2,742,9800,40700,75,3.0,2.0,2,1350.0,0.0,1950.0,1,1350.0,26,1
DENC511376,6.0,239900.0,10,2020,10,4,1943,0.09,270,2,749,8200,50700,122,3.0,3.0,2,1725.0,0.0,1997.0,8,1725.0,28,1
DENC521882,7.0,239900.0,3,2021,10,4,1338,0.26,522,3,323,10100,36700,71,3.0,2.0,1,1550.0,0.0,1946.0,1,1550.0,27,1
DENC521454,8.0,235000.0,2,2021,10,4,1461,0.15,561,2,554,7200,37100,76,4.0,2.0,1,1275.0,0.0,1951.0,1,1275.0,26,1
DENC501450,9.0,249900.0,5,2020,10,4,2056,0.05,572,12,399,8500,36400,47,3.0,2.0,1,1275.0,0.0,1922.0,4,1275.0,12,1
DENC503874,16.0,249900.0,6,2020,10,2,2214,0.05,579,12,356,5600,35300,54,4.0,3.0,1,1825.0,0.0,1929.0,8,1825.0,28,1
DENC503026,4.0,239000.0,6,2020,10,4,1774,0.23,357,2,399,11000,42800,81,3.0,2.0,1,1950.0,0.0,1956.0,1,1950.0,18,1
DENC517188,5.0,224900.0,12,2020,10,4,2445,0.07,572,12,316,5400,48000,39,3.0,3.0,1,1925.0,0.0,1914.0,1,1925.0,12,1
DENC510878,9.0,249900.0,10,2020,10,4,2451,0.34,23,2,637,13900,60400,85,2.0,3.0,1,1625.0,0.0,1960.0,1,1625.0,11,1
DENC508954,11.0,249900.0,9,2020,10,4,1901,0.07,174,3,761,7200,59300,132,4.0,4.0,2,2125.0,0.0,2007.0,8,2125.0,28,1
DENC522244,5.0,249999.0,3,2021,10,4,2203,0.02,572,12,737,6000,42100,50,3.0,2.0,1,1325.0,0.0,1925.0,8,1325.0,26,1
DENC523532,5.0,235000.0,4,2021,10,4,992,0.17,174,3,277,7500,27200,58,3.0,2.0,1,1200.0,0.0,1933.0,1,1200.0,27,1
DENC522958,1.0,240000.0,3,2021,10,4,4666,0.04,374,12,515,13800,88100,107,3.0,4.0,2,1742.0,0.0,1983.0,4,1742.0,28,1
DENC522002,1.0,234900.0,3,2021,10,4,1269,0.19,356,3,307,10100,34300,68,2.0,1.0,1,1550.0,0.0,1943.0,1,1550.0,26,1
DENC522254,5.0,239000.0,3,2021,10,4,1960,0.15,578,12,637,8700,34100,43,3.0,2.0,2,1175.0,340.0,1918.0,2,1515.0,18,1
DENC520848,12.0,249000.0,2,2021,10,4,1709,0.19,357,2,426,10700,41100,81,3.0,2.0,1,1250.0,504.0,1956.0,1,1754.0,26,1
DENC503680,27.0,255000.0,7,2020,10,4,1903,0.18,598,2,330,10600,47100,85,3.0,2.0,1,1525.0,588.0,1960.0,1,2113.0,12,1
DENC500616,9.0,245000.0,5,2020,10,4,1732,0.18,597,2,747,10600,41900,80,3.0,2.0,2,1250.0,0.0,1955.0,1,1250.0,18,1
DENC524742,5.0,238800.0,4,2021,10,4,1218,0.14,522,3,363,9200,33400,75,3.0,2.0,1,1450.0,0.0,1950.0,1,1450.0,27,1
DENC2000098,4.0,234900.0,2,2021,10,4,2455,0.04,532,12,448,6500,47100,122,3.0,2.0,2,1775.0,0.0,1997.0,2,1775.0,28,1
DENC509994,3.0,239900.0,9,2020,10,4,2381,0.23,74,2,778,15100,57100,86,3.0,2.0,1,1800.0,0.0,1961.0,1,1800.0,27,1
DENC525452,1.0,249900.0,4,2021,10,4,2267,0.03,578,12,392,4100,45400,111,2.0,3.0,1,1125.0,0.0,1986.0,4,1125.0,26,1
DENC522268,4.0,274900.0,3,2021,10,4,1303,0.13,121,2,659,6700,32800,55,3.0,2.0,2,1800.0,0.0,1930.0,1,1800.0,27,1
DENC517282,5.0,245000.0,1,2021,10,2,3107,0.1,579,12,416,7300,50100,71,4.0,3.0,2,2550.0,1025.0,1946.0,1,3575.0,27,1
DENC512464,19.0,239900.0,11,2020,10,4,1610,0.13,121,2,601,6700,42100,48,3.0,2.0,1,1625.0,0.0,1923.0,1,1625.0,27,1
DENC511686,3.0,275000.0,10,2020,10,4,1864,0.13,121,2,621,6700,49800,55,4.0,3.0,2,1975.0,0.0,1930.0,1,1975.0,27,1
DENC510582,3.0,244900.0,10,2020,10,4,2638,0.04,532,12,440,6500,51100,122,3.0,3.0,2,1775.0,0.0,1997.0,4,1775.0,28,1
DENC506890,15.0,269900.0,8,2020,10,4,1821,0.18,357,2,376,10600,44600,81,3.0,2.0,2,1250.0,504.0,1956.0,1,1754.0,12,1
DENC504154,19.0,259900.0,7,2020,10,4,1220,0.11,121,2,510,6200,30800,48,4.0,3.0,1,1650.0,0.0,1923.0,1,1650.0,27,1
DENC522966,3.0,250000.0,3,2021,10,4,1705,0.18,357,2,373,10600,41100,81,3.0,2.0,1,1500.0,1008.0,1956.0,1,2508.0,28,1
