Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
265000.0,7,522,4,1,7,0.05,2025.0,2025.0,0.0,4.0,2.0,28,1,12,2,1,141,44
249900.0,7,367,4,1,2,0.05,1650.0,1650.0,0.0,5.0,3.0,27,2,12,2,1,141,34
269900.0,7,584,4,1,1,0.04,1600.0,1600.0,0.0,3.0,3.0,26,2,12,2,1,141,43
275000.0,7,128,4,1,2,0.05,1325.0,1325.0,0.0,3.0,3.0,27,2,12,2,2,141,58
275000.0,7,365,4,1,7,0.05,1450.0,1450.0,0.0,3.0,3.0,12,2,12,2,1,141,65
274900.0,7,28,4,1,7,0.05,2250.0,2250.0,0.0,5.0,3.0,13,2,12,2,1,141,43
269000.0,7,586,4,1,1,0.06,1950.0,1950.0,0.0,5.0,3.0,28,2,12,2,2,141,39
285000.0,7,522,4,1,7,0.07,1275.0,1275.0,0.0,3.0,3.0,12,2,12,2,1,280,51
299900.0,7,522,4,1,7,0.06,2080.0,2080.0,0.0,5.0,4.0,13,1,12,2,1,141,49
289000.0,7,66,4,2,7,0.05,2275.0,2275.0,0.0,3.0,4.0,12,2,12,1,2,178,133
299000.0,7,365,1,1,7,0.08,2625.0,2425.0,200.0,4.0,4.0,12,2,12,2,2,141,83
310000.0,7,522,4,1,7,0.07,1875.0,1875.0,0.0,3.0,3.0,12,2,12,2,2,141,80
299900.0,7,367,1,1,7,0.07,2200.0,1950.0,250.0,4.0,4.0,13,1,12,2,2,141,65
283000.0,7,604,4,1,2,0.05,2400.0,2400.0,0.0,4.0,4.0,28,2,12,2,1,42,43
287000.0,7,522,4,1,1,0.04,2720.0,1950.0,770.0,3.0,2.0,27,2,12,2,1,141,54
299900.0,7,128,4,1,7,0.06,1650.0,1650.0,0.0,4.0,3.0,28,2,12,2,2,141,54
285000.0,7,522,4,1,7,0.06,1450.0,1450.0,0.0,3.0,2.0,26,1,12,2,2,183,65
299000.0,7,522,4,1,7,0.07,1750.0,1750.0,0.0,3.0,2.0,13,1,12,2,1,186,54
329900.0,7,522,4,1,2,0.08,1875.0,1875.0,0.0,3.0,3.0,12,2,12,2,2,43,80
325000.0,7,365,1,1,7,0.08,2721.0,2450.0,271.0,3.0,4.0,12,1,12,2,2,141,79
319900.0,7,28,4,1,1,0.1,2096.0,2096.0,0.0,3.0,3.0,28,2,12,2,2,141,39
310000.0,7,522,4,1,7,0.06,1776.0,1776.0,0.0,4.0,3.0,28,2,12,2,2,186,54
325000.0,7,522,4,1,7,0.06,2200.0,2200.0,0.0,5.0,3.0,28,2,12,2,1,141,44
334900.0,7,522,4,1,7,0.09,1850.0,1850.0,0.0,4.0,3.0,28,2,12,2,2,141,47
350000.0,7,522,4,1,1,0.05,1750.0,1750.0,0.0,4.0,2.0,28,1,12,2,1,152,47
350000.0,7,365,4,1,1,0.08,2523.0,2275.0,248.0,4.0,3.0,28,1,12,2,2,24,58
499900.0,7,62,1,1,1,0.29,3350.0,3350.0,0.0,5.0,5.0,27,2,12,2,2,189,81
379900.0,7,522,4,1,3,0.05,2025.0,2025.0,0.0,3.0,3.0,27,2,12,2,2,141,110
399000.0,7,62,1,1,1,0.25,3889.0,2725.0,1164.0,3.0,3.0,11,2,12,2,2,164,82
375000.0,7,62,1,1,1,0.26,1550.0,1550.0,0.0,3.0,2.0,11,2,12,2,2,141,79
410000.0,7,62,1,1,1,0.3,1975.0,1975.0,0.0,4.0,3.0,13,2,12,2,2,141,83
395000.0,7,27,4,1,1,0.15,2850.0,2850.0,0.0,5.0,3.0,28,1,12,2,2,251,39
374900.0,7,522,4,1,1,0.07,1725.0,1725.0,0.0,4.0,3.0,13,1,12,2,1,141,50
390000.0,7,588,4,1,1,0.06,2416.0,2416.0,0.0,5.0,3.0,13,1,12,2,2,256,43
375000.0,7,522,4,1,7,0.08,2150.0,2150.0,0.0,4.0,2.0,28,1,12,2,1,280,43
380000.0,7,64,1,1,1,0.16,3640.0,3225.0,415.0,3.0,5.0,12,2,12,2,1,141,49
445000.0,7,62,1,2,1,0.39,2325.0,2325.0,0.0,3.0,3.0,12,1,12,2,1,64,69
439900.0,7,522,4,1,1,0.09,2450.0,2450.0,0.0,4.0,2.0,27,1,12,2,2,251,55
399900.0,7,62,1,2,1,0.27,1800.0,1800.0,0.0,3.0,3.0,27,2,12,2,2,141,81
425000.0,7,522,4,1,1,0.08,1883.0,1883.0,0.0,5.0,2.0,28,2,12,2,1,141,50
249900.0,7,522,4,1,1,0.08,1700.0,1700.0,0.0,5.0,3.0,7,2,12,2,1,141,33
479900.0,7,522,4,1,1,0.1,3050.0,3050.0,0.0,4.0,3.0,28,2,12,2,1,279,50
550000.0,7,128,4,1,7,0.14,4550.0,4550.0,0.0,8.0,6.0,27,1,12,2,2,188,62
550000.0,7,588,4,1,1,0.15,3600.0,3600.0,0.0,7.0,4.0,13,2,12,2,2,279,30
599900.0,7,62,1,2,1,0.2,2950.0,2450.0,500.0,4.0,3.0,27,2,12,2,2,291,136
649000.0,7,62,1,2,1,0.42,2575.0,2575.0,0.0,4.0,4.0,28,2,12,2,2,64,66
199000.0,6,523,2,1,3,0.02,1200.0,1200.0,0.0,2.0,2.0,35,2,12,2,1,141,19
199900.0,6,164,3,1,1,0.14,1150.0,1150.0,0.0,3.0,2.0,26,2,12,1,1,291,79
199900.0,6,597,2,1,3,0.03,1900.0,1900.0,0.0,3.0,3.0,28,2,12,2,1,141,18
199900.0,6,164,3,1,1,0.13,0.0,0.0,0.0,3.0,2.0,26,2,12,1,1,69,79
199900.0,6,523,2,1,3,0.2,0.0,0.0,0.0,3.0,2.0,28,2,12,1,1,187,19
209900.0,6,164,3,1,1,0.14,0.0,0.0,0.0,3.0,2.0,26,2,12,1,1,3,149
220000.0,6,523,4,1,7,0.05,1575.0,1575.0,0.0,3.0,2.0,27,2,12,2,1,183,22
209900.0,6,597,2,1,3,0.03,1925.0,1925.0,0.0,3.0,3.0,28,2,12,2,1,141,25
224900.0,6,584,4,1,1,0.03,1450.0,1450.0,0.0,3.0,1.0,27,1,12,2,1,141,33
225000.0,6,523,2,1,3,0.03,1775.0,1775.0,0.0,3.0,2.0,28,2,12,2,1,141,19
211000.0,6,418,2,1,3,0.05,0.0,0.0,0.0,3.0,3.0,28,2,12,2,1,188,30
239900.0,6,604,2,1,2,0.03,1425.0,1425.0,0.0,4.0,2.0,26,2,12,2,1,188,19
239900.0,6,591,4,1,7,0.03,1325.0,1325.0,0.0,3.0,2.0,12,2,12,2,1,141,34
220000.0,6,345,4,1,2,0.03,0.0,0.0,0.0,2.0,2.0,27,1,12,2,1,188,30
229900.0,6,367,4,1,3,0.03,1575.0,1575.0,0.0,3.0,3.0,12,2,12,2,1,141,49
240000.0,6,367,4,1,2,0.05,1600.0,1600.0,0.0,3.0,3.0,27,2,12,2,1,141,49
225000.0,6,523,2,1,3,0.03,1600.0,1600.0,0.0,3.0,2.0,28,2,12,2,1,141,30
259900.0,6,523,2,1,7,0.05,2600.0,2600.0,0.0,3.0,3.0,28,2,12,2,1,183,49
215000.0,6,604,4,1,3,0.03,1175.0,1175.0,0.0,2.0,1.0,27,2,12,2,1,141,49
250000.0,6,591,4,1,7,0.03,1775.0,1775.0,0.0,2.0,2.0,28,2,12,2,1,141,49
259000.0,6,523,2,1,7,0.09,2550.0,2550.0,0.0,4.0,4.0,28,2,12,2,1,185,20
249900.0,6,523,2,1,3,0.03,2100.0,2100.0,0.0,4.0,2.0,28,2,12,2,1,141,19
255000.0,6,431,2,1,8,0.0,1275.0,1275.0,0.0,2.0,2.0,26,2,12,1,2,141,136
289000.0,6,431,2,1,8,0.0,1475.0,1475.0,0.0,3.0,2.0,26,2,12,1,1,218,136
289000.0,6,523,2,1,7,0.09,2550.0,2550.0,0.0,4.0,4.0,28,2,12,2,1,188,20
319900.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,2.0,3.0,35,2,12,1,2,193,134
299900.0,6,345,4,1,3,0.04,2125.0,2125.0,0.0,4.0,2.0,18,2,12,2,1,183,34
315000.0,6,345,4,1,3,0.03,1725.0,1725.0,0.0,3.0,4.0,13,2,12,2,1,141,49
319000.0,6,431,2,1,8,0.0,1475.0,1475.0,0.0,2.0,2.0,26,2,12,1,1,265,136
320000.0,6,345,4,1,7,0.04,2225.0,2225.0,0.0,3.0,3.0,13,2,12,2,1,141,38
330000.0,6,345,4,1,3,0.04,2125.0,2125.0,0.0,4.0,4.0,28,2,12,2,1,141,34
334999.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,3.0,12,2,12,2,2,193,134
350000.0,6,431,2,1,8,0.0,1350.0,1350.0,0.0,2.0,2.0,26,2,12,1,1,141,136
350000.0,6,114,2,2,2,0.04,2450.0,2450.0,0.0,3.0,4.0,28,2,12,1,2,43,134
369900.0,6,345,4,1,2,0.05,2300.0,2300.0,0.0,4.0,3.0,26,2,12,2,1,141,49
379900.0,6,114,2,2,7,0.04,2450.0,2450.0,0.0,3.0,4.0,12,2,12,1,2,43,134
389900.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,4.0,28,2,12,1,2,43,134
379900.0,6,114,2,1,3,0.03,2400.0,2400.0,0.0,3.0,4.0,26,2,12,2,2,43,134
405000.0,6,114,2,2,7,0.03,2400.0,2400.0,0.0,3.0,4.0,26,2,12,2,2,43,134
479000.0,6,345,4,1,2,0.05,1950.0,1950.0,0.0,3.0,3.0,28,2,12,2,1,141,49
200000.0,6,367,2,1,2,0.05,2350.0,2350.0,0.0,7.0,2.0,28,2,12,1,1,141,19
195000.0,3,107,3,1,1,0.13,1400.0,1400.0,0.0,3.0,1.0,26,2,12,1,1,291,81
200000.0,6,114,2,2,8,0.0,825.0,825.0,0.0,1.0,1.0,26,2,12,1,2,223,136
219000.0,6,431,2,1,8,0.0,1025.0,1025.0,0.0,1.0,1.0,26,2,12,1,1,227,136
199900.0,6,523,2,1,3,0.04,1550.0,1550.0,0.0,3.0,2.0,28,1,12,2,1,141,30
189900.0,6,325,2,2,3,0.02,1970.0,1970.0,0.0,3.0,4.0,12,2,12,2,2,193,128
200000.0,6,367,2,1,3,0.04,0.0,0.0,0.0,3.0,3.0,28,2,12,2,1,141,49
204900.0,6,164,3,1,1,0.14,875.0,875.0,0.0,3.0,1.0,26,2,12,1,1,286,79
205000.0,6,164,3,1,1,0.14,1075.0,1075.0,0.0,3.0,1.0,26,2,12,1,1,237,79
220000.0,6,325,2,1,3,0.03,2090.0,1750.0,340.0,3.0,3.0,28,2,12,2,2,43,135
189900.0,6,367,2,1,2,0.05,1862.0,1550.0,312.0,4.0,3.0,12,2,12,2,1,43,111
230000.0,6,367,2,1,3,0.04,1250.0,1250.0,0.0,2.0,2.0,26,2,12,2,1,141,112
195000.0,6,325,2,2,2,0.02,1970.0,1650.0,320.0,3.0,4.0,12,2,12,2,2,43,128
219900.0,6,367,4,1,3,0.03,1450.0,1450.0,0.0,2.0,2.0,27,2,12,2,1,141,38
209900.0,6,164,3,1,1,0.14,0.0,0.0,0.0,4.0,2.0,26,1,12,1,1,141,79
234999.0,6,523,2,1,7,0.05,1575.0,1575.0,0.0,3.0,2.0,26,2,12,2,1,141,22
227500.0,6,523,2,1,2,0.04,1475.0,1475.0,0.0,3.0,2.0,27,1,12,2,1,188,19
235000.0,6,598,2,1,3,0.04,2250.0,2250.0,0.0,4.0,3.0,26,2,12,2,1,141,23
359900.0,6,418,2,1,2,0.02,1825.0,1825.0,0.0,2.0,3.0,13,2,12,2,1,141,30
225000.0,6,325,2,2,2,0.02,1970.0,1650.0,320.0,3.0,4.0,12,2,12,2,2,43,128
238750.0,6,523,2,1,3,0.02,1625.0,1625.0,0.0,3.0,2.0,28,2,12,2,1,193,30
239900.0,6,597,2,1,3,0.03,1900.0,1900.0,0.0,3.0,3.0,28,2,12,2,1,141,18
279900.0,6,584,2,1,2,0.03,1350.0,1350.0,0.0,2.0,2.0,27,2,12,2,1,141,23
229900.0,6,523,2,1,7,0.05,1525.0,1525.0,0.0,3.0,2.0,27,2,12,1,1,141,22
239900.0,6,597,2,1,3,0.03,1675.0,1675.0,0.0,3.0,2.0,28,2,12,2,1,141,25
245000.0,6,523,2,1,3,0.02,1600.0,1600.0,0.0,2.0,2.0,28,2,12,2,1,141,19
249000.0,6,523,2,1,7,0.05,1675.0,1675.0,0.0,2.0,2.0,12,2,12,2,1,141,23
239900.0,6,164,3,1,1,0.2,1350.0,1350.0,0.0,4.0,2.0,26,2,12,1,2,141,79
244900.0,6,523,2,1,3,0.02,1800.0,1800.0,0.0,2.0,2.0,28,2,12,2,1,141,19
250000.0,6,523,2,1,3,0.03,1700.0,1700.0,0.0,3.0,2.0,27,1,12,2,1,24,19
269500.0,6,345,4,1,7,0.04,1600.0,1600.0,0.0,3.0,2.0,28,1,12,2,1,141,49
280000.0,6,523,2,1,3,0.03,1600.0,1600.0,0.0,3.0,3.0,28,2,12,2,1,141,30
219900.0,6,597,2,1,2,0.05,2050.0,2050.0,0.0,4.0,3.0,28,2,12,2,1,141,33
269900.0,6,523,2,1,3,0.03,1875.0,1875.0,0.0,3.0,3.0,28,2,12,2,1,223,30
263000.0,6,523,2,2,2,0.03,1575.0,1575.0,0.0,3.0,2.0,28,2,12,2,1,141,30
259900.0,6,523,2,1,2,0.03,1500.0,1500.0,0.0,3.0,2.0,12,2,12,2,1,141,30
275000.0,6,523,2,1,3,0.02,1200.0,1200.0,0.0,2.0,2.0,12,2,12,2,1,141,19
278000.0,6,431,2,1,8,0.0,1125.0,1125.0,0.0,2.0,2.0,26,2,12,1,2,265,136
278000.0,6,431,2,1,8,0.0,1125.0,1125.0,0.0,2.0,2.0,26,2,12,1,1,155,136
299900.0,6,345,4,1,3,0.03,1500.0,1500.0,0.0,3.0,3.0,28,2,12,2,1,43,34
300000.0,7,345,4,1,7,0.02,1350.0,1350.0,0.0,3.0,3.0,27,2,12,2,1,141,34
300000.0,6,431,2,2,6,0.0,1475.0,1475.0,0.0,3.0,2.0,26,2,12,1,2,235,136
329900.0,6,345,4,1,3,0.04,2025.0,2025.0,0.0,3.0,3.0,27,2,12,2,1,141,34
310000.0,6,345,4,1,7,0.02,1450.0,1450.0,0.0,3.0,3.0,27,2,12,2,1,141,39
325000.0,6,431,2,1,8,0.0,1369.0,1369.0,0.0,2.0,2.0,26,2,12,1,2,141,136
325000.0,6,345,4,1,1,0.04,2233.0,1625.0,608.0,3.0,3.0,28,2,12,2,1,141,49
385000.0,6,345,4,1,7,0.05,1600.0,1600.0,0.0,3.0,3.0,27,2,12,2,1,183,49
369500.0,6,345,4,1,7,0.04,2475.0,2475.0,0.0,4.0,4.0,28,2,12,2,1,141,45
354900.0,6,345,4,1,7,0.05,1765.0,1765.0,0.0,3.0,2.0,12,2,12,2,1,141,49
360000.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,3.0,28,2,12,1,2,43,134
365000.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,3.0,12,2,12,2,2,43,134
380000.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,3.0,26,2,12,2,2,43,134
375000.0,6,114,2,2,2,0.04,2450.0,2450.0,0.0,3.0,3.0,12,2,12,1,2,43,134
384900.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,4.0,28,2,12,2,2,193,134
384900.0,6,114,2,2,2,0.04,2450.0,2450.0,0.0,3.0,4.0,28,2,12,2,2,193,134
389900.0,6,604,2,1,1,0.05,3006.0,3006.0,0.0,4.0,5.0,28,2,12,2,1,112,47
414900.0,6,114,2,2,3,0.03,2400.0,2400.0,0.0,3.0,3.0,26,2,12,1,2,43,134
430000.0,6,345,2,1,3,0.06,2625.0,2625.0,0.0,3.0,4.0,26,2,12,2,1,141,46
325000.0,5,367,4,1,1,0.69,925.0,925.0,0.0,2.0,1.0,27,1,15,2,2,291,50
419900.0,3,367,3,1,1,0.33,2825.0,2825.0,0.0,3.0,3.0,28,2,15,2,2,69,69
695000.0,4,438,1,1,2,0.0,0.0,0.0,0.0,3.0,4.0,12,2,12,1,1,195,116
495000.0,4,438,1,1,3,0.0,2948.0,2948.0,0.0,3.0,4.0,27,2,12,1,2,195,30
550000.0,4,421,4,1,1,2.2,1475.0,1475.0,0.0,2.0,2.0,13,1,15,1,2,279,11
200000.0,3,491,3,2,3,0.05,1675.0,1675.0,0.0,3.0,3.0,27,2,12,1,2,69,120
200000.0,3,441,3,1,1,0.15,900.0,900.0,0.0,3.0,1.0,26,2,12,1,1,291,82
199900.0,3,270,3,1,1,0.16,1550.0,1550.0,0.0,3.0,2.0,11,2,12,2,1,73,99
167500.0,3,602,3,1,1,0.11,900.0,900.0,0.0,3.0,1.0,27,2,12,2,1,291,78
260000.0,3,565,3,1,1,0.18,1200.0,1200.0,0.0,3.0,2.0,26,2,9,1,1,69,120
189900.0,3,602,3,1,1,0.14,1100.0,1100.0,0.0,3.0,1.0,5,2,12,2,1,141,73
204990.0,3,605,3,1,7,0.12,1325.0,1325.0,0.0,3.0,2.0,27,2,12,1,2,291,116
195000.0,3,94,3,1,1,0.2,1350.0,1350.0,0.0,2.0,2.0,26,2,12,2,1,69,84
200000.0,3,448,3,2,1,0.16,1600.0,1600.0,0.0,3.0,3.0,27,2,12,1,2,69,121
184900.0,3,315,3,1,1,0.15,1004.0,1004.0,0.0,3.0,1.0,26,2,1,1,1,71,82
199900.0,3,94,3,1,1,0.2,1250.0,1250.0,0.0,3.0,1.0,26,2,12,1,2,291,82
190000.0,3,332,3,1,7,0.17,1625.0,1625.0,0.0,3.0,2.0,27,2,12,1,2,43,117
200000.0,3,140,3,1,1,0.27,1899.0,1275.0,624.0,3.0,2.0,11,2,12,1,1,291,89
200000.0,3,358,3,1,1,1.82,1656.0,1656.0,0.0,2.0,1.0,27,1,12,2,1,247,54
199900.0,3,602,3,1,1,0.12,1369.0,1050.0,319.0,3.0,1.0,12,2,12,2,2,141,70
200000.0,3,602,3,1,1,0.14,1422.0,1050.0,372.0,3.0,2.0,12,2,12,2,2,73,89
195000.0,3,315,3,1,1,0.18,1000.0,1000.0,0.0,3.0,1.0,26,2,12,1,1,291,82
199995.0,3,167,2,2,3,0.06,1350.0,1350.0,0.0,3.0,2.0,12,2,12,2,1,43,101
199900.0,3,502,3,1,1,0.17,1200.0,1200.0,0.0,3.0,2.0,26,2,12,1,1,43,85
209900.0,3,602,3,1,1,0.12,1325.0,1325.0,0.0,3.0,2.0,27,2,12,2,1,43,71
225000.0,3,107,3,1,1,0.13,1100.0,1100.0,0.0,4.0,1.0,26,2,12,1,1,69,80
195000.0,3,270,3,1,1,0.15,2625.0,1875.0,750.0,3.0,2.0,5,2,12,2,2,206,94
210000.0,3,358,3,1,7,0.05,1650.0,1650.0,0.0,5.0,2.0,13,2,12,2,2,141,15
189900.0,3,501,3,1,1,0.16,900.0,900.0,0.0,3.0,1.0,26,2,12,1,1,71,85
208000.0,3,367,3,1,1,0.14,975.0,975.0,0.0,3.0,1.0,26,2,12,2,1,141,82
189900.0,3,602,3,1,1,0.12,1200.0,1200.0,0.0,3.0,1.0,12,2,12,2,2,141,78
209900.0,3,602,3,1,1,0.12,1100.0,1100.0,0.0,2.0,1.0,26,2,12,2,1,141,77
209900.0,3,123,3,1,1,0.15,1255.0,1255.0,0.0,3.0,1.0,34,2,12,2,1,141,77
225000.0,3,581,3,1,1,0.17,1850.0,1550.0,300.0,3.0,2.0,11,2,9,2,1,73,97
199000.0,3,123,3,1,1,0.11,1400.0,1400.0,0.0,3.0,2.0,27,2,12,2,1,291,77
230000.0,3,448,3,1,1,0.16,1575.0,1575.0,0.0,3.0,2.0,27,2,12,2,2,69,121
210000.0,3,107,3,1,1,0.13,1200.0,1200.0,0.0,3.0,2.0,26,2,12,1,1,3,81
220000.0,3,548,3,1,1,0.15,1075.0,1075.0,0.0,3.0,1.0,26,2,12,2,1,193,89
220000.0,3,582,3,1,1,0.15,850.0,850.0,0.0,3.0,2.0,26,2,12,1,2,66,78
209900.0,3,605,3,1,2,0.16,1500.0,1500.0,0.0,4.0,2.0,12,2,12,2,1,247,103
209900.0,3,422,3,1,1,0.2,1941.0,1425.0,516.0,2.0,1.0,11,2,12,2,1,291,88
214900.0,3,603,3,1,1,0.15,990.0,990.0,0.0,3.0,2.0,26,2,12,1,2,66,78
195000.0,3,603,3,1,1,0.15,1275.0,1275.0,0.0,3.0,2.0,27,2,12,1,2,69,79
225000.0,3,270,3,1,1,0.17,1150.0,1150.0,0.0,3.0,1.0,26,2,12,1,1,69,82
185000.0,3,53,3,1,1,0.12,1450.0,1450.0,0.0,3.0,2.0,27,2,12,1,1,291,128
210000.0,3,270,3,1,1,0.15,1503.0,1250.0,253.0,2.0,2.0,26,2,12,2,1,291,90
195000.0,3,81,3,1,2,0.06,1425.0,1425.0,0.0,3.0,3.0,27,2,12,2,1,69,117
209900.0,3,380,3,1,1,0.18,2010.0,1525.0,485.0,3.0,2.0,11,2,12,2,1,247,93
225450.0,3,315,3,1,1,0.26,1000.0,1000.0,0.0,3.0,1.0,26,2,12,1,1,3,82
215000.0,3,94,3,1,1,0.15,900.0,900.0,0.0,3.0,1.0,26,2,12,1,2,69,82
225000.0,3,359,3,1,1,0.15,1300.0,1300.0,0.0,2.0,1.0,27,2,12,2,1,88,77
219999.0,3,174,3,2,2,0.1,1250.0,1250.0,0.0,4.0,2.0,12,2,12,2,1,193,124
225000.0,3,123,3,1,1,0.12,1225.0,1225.0,0.0,4.0,2.0,26,2,12,1,2,69,77
230000.0,3,386,3,1,1,0.17,1788.0,1275.0,513.0,4.0,2.0,26,2,12,2,1,69,85
255000.0,3,307,3,1,1,0.33,3077.0,2325.0,752.0,3.0,3.0,12,1,12,2,2,193,88
230000.0,3,422,3,1,1,0.17,1050.0,1050.0,0.0,3.0,2.0,26,2,12,1,2,43,86
210000.0,3,422,3,1,1,0.17,1425.0,1425.0,0.0,3.0,2.0,11,2,12,2,2,69,88
220000.0,3,396,3,2,1,0.18,1825.0,1825.0,0.0,4.0,3.0,27,2,12,2,2,73,104
199900.0,3,123,3,1,1,0.11,1625.0,1225.0,400.0,3.0,2.0,12,2,9,2,1,141,74
219000.0,3,386,3,1,1,0.17,2063.0,1550.0,513.0,3.0,2.0,12,2,12,2,2,291,85
229900.0,3,204,3,1,1,0.14,1000.0,1000.0,0.0,3.0,1.0,26,2,12,1,1,69,81
209900.0,3,94,3,1,1,0.16,1000.0,1000.0,0.0,3.0,2.0,26,2,12,1,1,289,85
219900.0,3,10,3,2,7,0.18,1625.0,1625.0,0.0,3.0,2.0,27,2,12,1,2,205,117
209900.0,3,123,3,1,1,0.14,1910.0,1550.0,360.0,3.0,2.0,12,1,12,2,1,141,77
215000.0,3,34,3,1,1,0.16,1078.0,1078.0,0.0,2.0,2.0,26,2,12,1,2,193,114
219900.0,3,602,3,1,1,0.12,1300.0,1300.0,0.0,3.0,2.0,27,2,12,2,2,24,69
209900.0,3,351,3,1,1,0.12,1200.0,1200.0,0.0,3.0,3.0,27,2,12,2,1,69,137
220000.0,3,270,3,1,1,0.17,1325.0,1325.0,0.0,3.0,2.0,12,2,12,2,1,73,97
214900.0,3,386,3,1,1,0.16,2210.0,1550.0,660.0,3.0,2.0,12,2,12,1,1,257,85
230000.0,3,270,3,1,1,0.17,2042.0,1750.0,292.0,3.0,2.0,11,2,12,2,1,43,97
205000.0,3,270,3,1,1,0.2,1275.0,1275.0,0.0,3.0,2.0,12,2,12,2,1,141,103
224000.0,3,384,3,1,1,0.11,1900.0,1900.0,0.0,3.0,2.0,34,2,1,2,1,141,78
219900.0,3,260,3,1,1,0.09,1570.0,1050.0,520.0,3.0,3.0,26,2,12,2,2,69,134
224900.0,3,107,3,1,1,0.13,950.0,950.0,0.0,3.0,1.0,26,2,12,1,1,69,82
224900.0,3,367,3,1,1,0.46,2300.0,1975.0,325.0,3.0,2.0,26,2,12,2,1,141,92
229900.0,3,315,3,1,1,0.15,1175.0,1175.0,0.0,3.0,2.0,26,2,12,1,2,69,80
215000.0,3,332,3,1,2,0.12,1350.0,1350.0,0.0,3.0,3.0,26,2,12,2,1,43,118
210000.0,3,422,3,1,1,0.18,1050.0,1050.0,0.0,3.0,2.0,26,2,12,2,1,132,119
225000.0,3,534,3,1,1,0.22,1920.0,1280.0,640.0,3.0,2.0,26,2,12,2,1,141,97
245900.0,3,123,3,1,1,0.12,1575.0,1575.0,0.0,4.0,2.0,13,2,12,2,1,188,76
215000.0,3,602,3,1,1,0.18,1589.0,1325.0,264.0,3.0,2.0,12,2,12,2,1,141,72
219900.0,3,602,3,1,1,0.14,1300.0,1300.0,0.0,3.0,1.0,34,2,12,2,2,287,77
220000.0,3,107,3,1,1,0.14,1025.0,1025.0,0.0,3.0,1.0,26,2,12,1,1,69,81
214900.0,3,94,3,1,1,0.22,1100.0,1100.0,0.0,3.0,1.0,26,2,12,1,2,291,82
225000.0,3,123,3,1,1,0.11,1350.0,1350.0,0.0,4.0,1.0,27,2,12,2,2,193,77
225000.0,3,602,3,1,1,0.12,1050.0,1050.0,0.0,3.0,2.0,12,2,12,2,2,141,72
219900.0,3,422,3,1,1,0.19,0.0,0.0,0.0,4.0,2.0,11,2,12,2,1,43,91
225000.0,3,216,3,1,1,0.19,1300.0,1300.0,0.0,3.0,2.0,26,2,12,1,2,3,119
215000.0,3,602,3,1,1,0.19,1710.0,1710.0,0.0,3.0,2.0,26,2,12,1,1,291,81
215000.0,3,501,3,1,1,0.19,1275.0,1275.0,0.0,3.0,2.0,27,2,12,2,1,141,83
210000.0,3,603,3,1,1,0.2,1425.0,1425.0,0.0,3.0,1.0,26,2,12,2,1,69,78
224900.0,3,107,3,1,1,0.13,1636.0,1636.0,0.0,4.0,2.0,26,2,12,1,1,291,81
219900.0,3,602,3,1,1,0.12,1600.0,1600.0,0.0,3.0,1.0,34,2,12,2,2,193,71
226900.0,3,94,3,1,1,0.15,975.0,975.0,0.0,3.0,2.0,11,2,12,2,1,69,85
219000.0,3,422,3,1,1,0.22,1175.0,1175.0,0.0,3.0,1.0,26,2,12,2,1,43,100
224900.0,3,603,3,1,1,0.15,1075.0,1075.0,0.0,3.0,2.0,26,2,12,2,2,141,79
225000.0,3,50,3,2,3,0.05,1425.0,1425.0,0.0,4.0,3.0,12,2,12,2,1,43,125
229900.0,3,602,3,1,1,0.14,1575.0,1575.0,0.0,3.0,2.0,27,2,12,2,2,73,69
225000.0,3,549,3,1,1,0.15,1621.0,1350.0,271.0,3.0,1.0,26,2,12,2,1,73,87
230000.0,3,351,3,1,1,0.09,1275.0,1275.0,0.0,3.0,2.0,26,2,12,2,2,69,136
234900.0,3,603,3,1,1,0.2,1450.0,1450.0,0.0,3.0,2.0,27,2,12,1,1,291,79
230000.0,3,268,3,1,1,0.15,1400.0,1400.0,0.0,3.0,2.0,27,2,12,2,2,71,95
229900.0,3,384,3,1,3,0.06,1825.0,1825.0,0.0,2.0,1.0,28,2,12,2,1,141,23
229000.0,3,270,3,1,1,0.16,2334.0,1750.0,584.0,3.0,2.0,11,2,12,2,1,141,92
232500.0,3,367,3,1,3,0.05,2075.0,2075.0,0.0,4.0,4.0,28,2,12,1,2,193,138
230000.0,3,140,3,1,1,0.15,1899.0,1275.0,624.0,3.0,2.0,26,2,12,1,1,71,89
229000.0,3,602,3,1,1,0.14,2225.0,1325.0,900.0,3.0,3.0,12,2,12,2,2,291,69
233000.0,3,384,3,1,7,0.04,1400.0,1400.0,0.0,3.0,2.0,27,2,12,1,1,43,106
